04/12/21,Ancient,10,16,L
04/12/21,Overpass,22,25,L
04/12/21,Inferno,16,13,W
03/12/21,Nuke,16,14,W
03/12/21,Inferno,16,13,W
02/12/21,Mirage,17,19,L
26/11/21,Dust2,9,16,L
26/11/21,Nuke,16,5,W
26/11/21,Mirage,10,16,L
26/11/21,Inferno,16,9,W
26/11/21,Dust2,16,11,W
24/11/21,Nuke,13,16,L
24/11/21,Mirage,14,16,L
02/11/21,Overpass,11,16,L
02/11/21,Ancient,14,16,L
02/11/21,Inferno,16,13,W
01/11/21,Mirage,22,19,W
01/11/21,Inferno,16,8,W
31/10/21,Ancient,6,16,L
30/10/21,Mirage,7,16,L
30/10/21,Dust2,16,6,W
27/10/21,Ancient,16,6,W
27/10/21,Mirage,16,14,W
26/10/21,Dust2,16,12,W
26/10/21,Overpass,16,11,W
06/10/21,Overpass,16,4,W
06/10/21,Mirage,16,9,W
05/10/21,Mirage,16,4,W
05/10/21,Inferno,14,16,L
05/10/21,Ancient,16,10,W
03/10/21,Mirage,6,16,L
02/10/21,Inferno,16,13,W
01/10/21,Inferno,16,13,W
30/09/21,Ancient,8,16,L
29/09/21,Mirage,16,5,W
26/09/21,Mirage,13,16,L
26/09/21,Dust2,10,16,L
26/09/21,Ancient,16,0,W
26/09/21,Nuke,7,16,L
26/09/21,Dust2,16,14,W
25/09/21,Mirage,16,8,W
25/09/21,Ancient,16,14,W
25/09/21,Inferno,13,16,L
24/09/21,Ancient,16,19,L
24/09/21,Nuke,8,16,L
15/09/21,Overpass,16,9,W
15/09/21,Mirage,16,1,W
08/09/21,Dust2,11,16,L
08/09/21,Inferno,16,8,W
08/09/21,Mirage,2,16,L
07/09/21,Overpass,16,5,W
07/09/21,Nuke,13,16,L
07/09/21,Mirage,16,9,W
31/08/21,Nuke,17,19,L
31/08/21,Inferno,7,16,L
30/08/21,Inferno,16,9,W
30/08/21,Dust2,16,7,W
29/08/21,Mirage,7,16,L
29/08/21,Overpass,14,16,L
28/08/21,Dust2,16,13,W
28/08/21,Mirage,16,9,W
28/08/21,Inferno,13,16,L
27/08/21,Inferno,16,8,W
27/08/21,Ancient,7,16,L
27/08/21,Overpass,16,14,W
17/07/21,Mirage,7,16,L
17/07/21,Inferno,7,16,L
16/07/21,Inferno,16,9,W
16/07/21,Overpass,20,22,L
16/07/21,Ancient,16,13,W
11/07/21,Ancient,16,10,W
11/07/21,Nuke,11,16,L
11/07/21,Mirage,16,10,W
11/07/21,Dust2,16,14,W
11/07/21,Mirage,16,11,W
10/07/21,Vertigo,16,10,W
10/07/21,Inferno,16,13,W
10/07/21,Overpass,11,16,L
09/07/21,Nuke,22,25,L
09/07/21,Dust2,13,16,L
06/07/21,Nuke,16,6,W
06/07/21,Dust2,16,13,W
06/07/21,Mirage,16,12,W
25/06/21,Inferno,14,16,L
25/06/21,Nuke,10,16,L
25/06/21,Mirage,16,11,W
25/06/21,Overpass,16,13,W
25/06/21,Ancient,10,16,L
25/06/21,Nuke,16,14,W
24/06/21,Overpass,16,19,L
24/06/21,Nuke,16,8,W
24/06/21,Inferno,9,16,L
17/06/21,Nuke,5,16,L
17/06/21,Inferno,16,12,W
17/06/21,Ancient,10,16,L
16/06/21,Mirage,14,16,L
16/06/21,Dust2,14,16,L
16/06/21,Ancient,16,9,W
16/05/21,Train,10,16,L
16/05/21,Dust2,14,16,L
16/05/21,Mirage,16,10,W
12/05/21,Inferno,8,16,L
12/05/21,Mirage,25,22,W
12/05/21,Train,14,16,L
29/04/21,Overpass,17,19,L
29/04/21,Nuke,5,16,L
29/04/21,Mirage,16,7,W
29/04/21,Train,13,16,L
28/04/21,Dust2,14,16,L
28/04/21,Mirage,16,5,W
28/04/21,Train,11,16,L
27/04/21,Inferno,16,10,W
27/04/21,Nuke,16,8,W
26/04/21,Mirage,8,16,L
26/04/21,Nuke,13,16,L
18/03/21,Inferno,16,3,W
18/03/21,Train,16,4,W
17/03/21,Inferno,13,16,L
17/03/21,Nuke,9,16,L
15/03/21,Train,11,16,L
15/03/21,Overpass,14,16,L
14/03/21,Inferno,16,10,W
14/03/21,Mirage,16,13,W
13/03/21,Overpass,12,16,L
13/03/21,Dust2,10,16,L
13/03/21,Mirage,16,5,W
21/02/21,Train,4,16,L
21/02/21,Overpass,16,14,W
21/02/21,Mirage,8,16,L
20/02/21,Dust2,16,9,W
20/02/21,Mirage,16,7,W
18/02/21,Nuke,6,16,L
18/02/21,Mirage,11,16,L
14/02/21,Nuke,11,16,L
14/02/21,Dust2,10,16,L
14/02/21,Inferno,16,6,W
14/02/21,Nuke,22,20,W
13/02/21,Train,17,19,L
13/02/21,Nuke,16,11,W
13/02/21,Inferno,8,16,L
12/02/21,Nuke,16,1,W
12/02/21,Dust2,16,11,W
02/02/21,Cobblestone,13,16,L
02/02/21,Cache,23,25,L
02/02/21,Cobblestone,16,11,W
27/01/21,Mirage,9,16,L
27/01/21,Inferno,22,20,W
27/01/21,Dust2,15,19,L
25/01/21,Train,4,16,L
25/01/21,Mirage,6,16,L
03/12/20,Mirage,7,16,L
03/12/20,Nuke,22,19,W
03/12/20,Inferno,4,16,L
01/12/20,Nuke,19,16,W
01/12/20,Dust2,13,16,L
01/12/20,Train,16,11,W
30/11/20,Mirage,13,16,L
30/11/20,Dust2,11,16,L
25/11/20,Dust2,11,16,L
25/11/20,Nuke,20,22,L
19/11/20,Mirage,8,16,L
19/11/20,Dust2,17,19,L
08/11/20,Mirage,19,15,W
08/11/20,Overpass,16,13,W
06/11/20,Mirage,16,12,W
06/11/20,Dust2,20,22,L
06/11/20,Inferno,16,10,W
30/10/20,Mirage,12,16,L
30/10/20,Nuke,9,16,L
29/10/20,Dust2,9,16,L
29/10/20,Nuke,16,9,W
29/10/20,Mirage,17,19,L
23/10/20,Overpass,16,14,W
23/10/20,Dust2,19,17,W
22/10/20,Overpass,16,8,W
22/10/20,Nuke,14,16,L
22/10/20,Dust2,16,6,W
21/10/20,Overpass,22,25,L
21/10/20,Inferno,13,16,L
17/10/20,Inferno,12,16,L
17/10/20,Nuke,11,16,L
17/10/20,Mirage,16,11,W
16/10/20,Train,16,11,W
16/10/20,Dust2,16,7,W
16/10/20,Nuke,12,16,L
15/10/20,Nuke,7,16,L
15/10/20,Mirage,16,19,L
11/10/20,Dust2,16,11,W
11/10/20,Inferno,16,5,W
11/10/20,Mirage,22,20,W
10/10/20,Inferno,16,14,W
10/10/20,Mirage,16,10,W
09/10/20,Nuke,16,11,W
09/10/20,Mirage,16,9,W
08/10/20,Overpass,11,16,L
08/10/20,Dust2,12,16,L
06/10/20,Train,16,3,W
06/10/20,Mirage,16,11,W
19/09/20,Dust2,16,12,W
19/09/20,Nuke,16,8,W
19/09/20,Mirage,10,16,L
18/09/20,Nuke,19,15,W
18/09/20,Mirage,16,10,W
15/09/20,Mirage,10,16,L
15/09/20,Dust2,8,16,L
15/09/20,Nuke,16,12,W
12/09/20,Overpass,10,16,L
12/09/20,Dust2,11,16,L
08/09/20,Nuke,4,16,L
08/09/20,Inferno,11,16,L
05/09/20,Train,5,16,L
05/09/20,Nuke,7,16,L
02/09/20,Inferno,12,16,L
02/09/20,Nuke,13,16,L
26/08/20,Nuke,14,16,L
26/08/20,Dust2,16,19,L
21/08/20,Dust2,16,6,W
21/08/20,Inferno,16,12,W
21/08/20,Train,8,16,L
19/08/20,Mirage,9,16,L
19/08/20,Nuke,10,16,L
01/07/20,Overpass,16,12,W
01/07/20,Mirage,16,4,W
30/06/20,Overpass,13,16,L
30/06/20,Dust2,13,16,L
28/06/20,Nuke,9,16,L
28/06/20,Dust2,13,16,L
26/06/20,Train,16,7,W
26/06/20,Nuke,16,4,W
25/06/20,Nuke,12,16,L
25/06/20,Mirage,10,16,L
21/06/20,Dust2,14,16,L
21/06/20,Nuke,15,19,L
20/06/20,Dust2,14,16,L
20/06/20,Nuke,11,16,L
18/06/20,Dust2,16,9,W
18/06/20,Nuke,16,11,W
15/06/20,Nuke,16,5,W
15/06/20,Mirage,16,19,L
15/06/20,Dust2,16,14,W
13/06/20,Mirage,19,22,L
13/06/20,Nuke,4,16,L
12/06/20,Dust2,16,11,W
12/06/20,Mirage,16,11,W
11/06/20,Inferno,16,13,W
11/06/20,Mirage,8,16,L
11/06/20,Train,16,9,W
09/06/20,Inferno,5,16,L
09/06/20,Nuke,9,16,L
30/05/20,Nuke,12,15,L
30/05/20,Vertigo,13,2,W
30/05/20,Inferno,11,13,L
29/05/20,Train,13,3,W
29/05/20,Inferno,13,7,W
27/05/20,Overpass,16,13,W
27/05/20,Dust2,16,14,W
26/05/20,Nuke,19,17,W
26/05/20,Dust2,19,15,W
26/05/20,Train,7,16,L
25/05/20,Dust2,16,7,W
25/05/20,Inferno,14,16,L
25/05/20,Nuke,16,12,W
16/05/20,Nuke,11,16,L
16/05/20,Mirage,10,16,L
16/05/20,Dust2,16,11,W
15/05/20,Inferno,7,16,L
15/05/20,Dust2,12,16,L
13/05/20,Train,19,16,W
13/05/20,Mirage,25,22,W
13/05/20,Overpass,9,16,L
10/05/20,Dust2,19,15,W
10/05/20,Inferno,16,9,W
08/05/20,Train,16,10,W
08/05/20,Dust2,16,5,W
08/05/20,Inferno,12,16,L
05/05/20,Nuke,16,11,W
05/05/20,Overpass,16,6,W
01/05/20,Train,16,7,W
01/05/20,Mirage,16,10,W
28/04/20,Inferno,16,7,W
28/04/20,Mirage,16,9,W
28/04/20,Overpass,9,16,L
26/04/20,Dust2,19,15,W
26/04/20,Mirage,22,20,W
23/04/20,Nuke,16,11,W
23/04/20,Inferno,13,16,L
23/04/20,Overpass,16,11,W
09/04/20,Mirage,16,12,W
09/04/20,Inferno,16,13,W
08/04/20,Nuke,13,16,L
08/04/20,Train,13,16,L
08/04/20,Mirage,16,12,W
07/04/20,Overpass,4,16,L
07/04/20,Nuke,17,19,L
06/04/20,Dust2,12,16,L
06/04/20,Train,16,9,W
06/04/20,Nuke,4,16,L
05/04/20,Inferno,6,16,L
05/04/20,Overpass,11,16,L
05/04/20,Mirage,16,8,W
04/04/20,Nuke,16,10,W
04/04/20,Inferno,16,4,W
03/04/20,Nuke,16,7,W
03/04/20,Dust2,16,7,W
30/03/20,Mirage,16,13,W
30/03/20,Overpass,16,11,W
29/03/20,Train,12,16,L
29/03/20,Dust2,16,11,W
29/03/20,Nuke,14,16,L
28/03/20,Dust2,12,16,L
28/03/20,Train,14,16,L
28/03/20,Nuke,16,9,W
26/03/20,Mirage,16,8,W
26/03/20,Inferno,16,10,W
27/02/20,Inferno,14,16,L
27/02/20,Dust2,6,16,L
27/02/20,Nuke,16,8,W
26/02/20,Inferno,16,10,W
26/02/20,Nuke,16,11,W
26/02/20,Mirage,14,16,L
25/02/20,Mirage,16,10,W
25/02/20,Inferno,16,12,W
24/02/20,Overpass,10,16,L
24/02/20,Dust2,14,16,L
24/02/20,Nuke,16,9,W
02/02/20,Dust2,16,2,W
02/02/20,Mirage,16,9,W
01/02/20,Inferno,16,5,W
01/02/20,Dust2,16,12,W
31/01/20,Mirage,16,8,W
31/01/20,Overpass,16,7,W
09/01/20,Nuke,16,12,W
09/01/20,Dust2,12,16,L
09/01/20,Mirage,16,10,W
09/01/20,Dust2,16,12,W
09/01/20,Nuke,16,14,W
13/12/19,Nuke,10,16,L
13/12/19,Dust2,16,12,W
13/12/19,Mirage,13,16,L
12/12/19,Mirage,7,16,L
12/12/19,Vertigo,13,16,L
04/12/19,Mirage,7,16,L
04/12/19,Dust2,16,12,W
04/12/19,Inferno,11,16,L
03/12/19,Mirage,16,7,W
03/12/19,Dust2,16,5,W
03/12/19,Inferno,7,16,L
03/12/19,Mirage,12,16,L
18/11/19,Train,16,9,W
18/11/19,Inferno,7,16,L
18/11/19,Overpass,16,5,W
17/11/19,Dust2,16,14,W
17/11/19,Overpass,16,13,W
16/11/19,Mirage,16,12,W
16/11/19,Inferno,16,11,W
09/11/19,Nuke,2,16,L
09/11/19,Dust2,0,16,L
