11/12/21,Vertigo,13,16,L
11/12/21,Mirage,13,16,L
04/12/21,Dust2,16,7,W
04/12/21,Mirage,16,14,W
03/12/21,Vertigo,16,14,W
03/12/21,Dust2,19,15,W
02/12/21,Ancient,19,17,W
11/11/21,Dust2,14,16,L
11/11/21,Overpass,16,13,W
11/11/21,Inferno,16,19,L
04/11/21,Inferno,12,16,L
04/11/21,Ancient,16,13,W
04/11/21,Mirage,10,16,L
02/11/21,Overpass,16,11,W
02/11/21,Ancient,16,14,W
02/11/21,Inferno,13,16,L
01/11/21,Vertigo,22,18,W
01/11/21,Inferno,16,3,W
01/11/21,Ancient,9,16,L
31/10/21,Vertigo,14,16,L
30/10/21,Overpass,4,16,L
30/10/21,Inferno,16,14,W
28/10/21,Overpass,19,15,W
28/10/21,Ancient,12,16,L
28/10/21,Inferno,16,7,W
27/10/21,Ancient,6,16,L
27/10/21,Mirage,14,16,L
26/10/21,Vertigo,16,12,W
26/10/21,Inferno,16,14,W
16/10/21,Overpass,12,16,L
16/10/21,Vertigo,16,9,W
16/10/21,Inferno,14,16,L
14/10/21,Mirage,16,8,W
14/10/21,Vertigo,16,14,W
03/10/21,Ancient,6,16,L
03/10/21,Vertigo,1,16,L
03/10/21,Overpass,16,7,W
02/10/21,Mirage,12,16,L
02/10/21,Inferno,16,19,L
01/10/21,Vertigo,4,2,W
01/10/21,Vertigo,0,4,L
01/10/21,Inferno,16,5,W
30/09/21,Mirage,14,16,L
30/09/21,Mirage,22,20,W
29/09/21,Overpass,16,6,W
29/09/21,Overpass,16,11,W
08/09/21,Dust2,16,8,W
08/09/21,Overpass,16,11,W
08/09/21,Dust2,16,11,W
08/09/21,Inferno,8,16,L
08/09/21,Mirage,16,2,W
07/09/21,Inferno,16,7,W
07/09/21,Vertigo,16,11,W
26/08/21,Vertigo,16,7,W
26/08/21,Mirage,16,11,W
26/08/21,Dust2,11,16,L
25/08/21,Overpass,14,16,L
25/08/21,Dust2,14,16,L
25/08/21,Mirage,16,10,W
24/08/21,Inferno,16,11,W
24/08/21,Vertigo,16,9,W
22/08/21,Overpass,12,16,L
22/08/21,Dust2,16,13,W
22/08/21,Mirage,7,16,L
21/08/21,Dust2,6,16,L
21/08/21,Mirage,11,16,L
16/07/21,Inferno,8,16,L
16/07/21,Dust2,22,20,W
16/07/21,Overpass,16,19,L
11/07/21,Inferno,19,16,W
11/07/21,Dust2,19,15,W
10/07/21,Inferno,16,11,W
10/07/21,Ancient,16,9,W
09/07/21,Overpass,16,13,W
09/07/21,Dust2,19,15,W
09/07/21,Mirage,6,16,L
08/07/21,Inferno,12,16,L
08/07/21,Dust2,13,16,L
01/07/21,Dust2,12,16,L
01/07/21,Overpass,14,16,L
30/06/21,Overpass,16,14,W
30/06/21,Inferno,14,16,L
30/06/21,Dust2,16,11,W
29/06/21,Overpass,7,16,L
29/06/21,Dust2,13,16,L
29/06/21,Inferno,16,11,W
27/06/21,Overpass,16,19,L
27/06/21,Inferno,16,11,W
27/06/21,Dust2,13,16,L
11/06/21,Vertigo,5,16,L
11/06/21,Inferno,10,16,L
06/06/21,Overpass,16,4,W
06/06/21,Inferno,16,11,W
06/06/21,Mirage,14,16,L
05/06/21,Ancient,19,17,W
05/06/21,Inferno,16,9,W
05/06/21,Dust2,11,16,L
04/06/21,Overpass,11,16,L
04/06/21,Mirage,10,16,L
03/06/21,Vertigo,16,10,W
30/05/21,Overpass,7,16,L
30/05/21,Vertigo,14,16,L
30/05/21,Dust2,7,16,L
30/05/21,Train,16,9,W
30/05/21,Overpass,16,9,W
30/05/21,Mirage,16,8,W
29/05/21,Overpass,16,7,W
29/05/21,Dust2,5,16,L
29/05/21,Inferno,16,12,W
28/05/21,Overpass,16,7,W
28/05/21,Dust2,16,10,W
27/05/21,Dust2,6,16,L
27/05/21,Mirage,9,16,L
25/05/21,Inferno,16,7,W
25/05/21,Mirage,14,16,L
25/05/21,Dust2,16,7,W
23/05/21,Mirage,16,13,W
23/05/21,Dust2,16,14,W
22/05/21,Vertigo,14,16,L
22/05/21,Mirage,13,16,L
19/05/21,Inferno,11,16,L
19/05/21,Mirage,4,16,L
19/05/21,Dust2,16,14,W
13/05/21,Dust2,16,10,W
13/05/21,Mirage,16,10,W
01/05/21,Inferno,8,16,L
01/05/21,Vertigo,12,16,L
30/04/21,Inferno,16,11,W
30/04/21,Train,16,11,W
29/04/21,Inferno,7,16,L
29/04/21,Dust2,10,16,L
29/04/21,Train,16,13,W
22/04/21,Dust2,5,16,L
22/04/21,Inferno,16,8,W
22/04/21,Train,20,22,L
19/04/21,Overpass,23,25,L
19/04/21,Mirage,11,16,L
04/04/21,Vertigo,11,16,L
04/04/21,Inferno,13,16,L
04/04/21,Mirage,16,9,W
03/04/21,Dust2,19,17,W
03/04/21,Train,7,16,L
03/04/21,Inferno,16,6,W
29/03/21,Vertigo,13,16,L
29/03/21,Dust2,13,16,L
28/03/21,Dust2,16,8,W
28/03/21,Train,16,9,W
27/03/21,Vertigo,9,16,L
27/03/21,Train,25,23,W
27/03/21,Inferno,13,16,L
26/03/21,Inferno,19,17,W
26/03/21,Vertigo,9,16,L
26/03/21,Overpass,19,17,W
25/03/21,Overpass,16,13,W
25/03/21,Inferno,16,9,W
28/02/21,Overpass,12,16,L
28/02/21,Train,4,16,L
28/02/21,Dust2,6,16,L
28/02/21,Vertigo,16,14,W
27/02/21,Mirage,16,12,W
27/02/21,Dust2,16,9,W
26/02/21,Inferno,16,11,W
26/02/21,Train,12,16,L
26/02/21,Overpass,16,10,W
21/02/21,Mirage,16,10,W
21/02/21,Overpass,16,14,W
21/02/21,Overpass,16,12,W
21/02/21,Inferno,19,17,W
20/02/21,Overpass,16,7,W
20/02/21,Inferno,16,9,W
19/02/21,Train,9,16,L
19/02/21,Dust2,11,16,L
17/02/21,Dust2,16,3,W
17/02/21,Vertigo,16,9,W
16/02/21,Dust2,11,16,L
16/02/21,Overpass,13,16,L
16/02/21,Inferno,16,10,W
10/02/21,Mirage,11,16,L
10/02/21,Dust2,22,19,W
10/02/21,Overpass,13,16,L
09/02/21,Mirage,16,4,W
09/02/21,Dust2,16,7,W
31/01/21,Vertigo,16,8,W
31/01/21,Inferno,16,14,W
31/01/21,Dust2,16,5,W
31/01/21,Train,16,6,W
30/01/21,Dust2,16,14,W
30/01/21,Mirage,16,12,W
26/01/21,Overpass,16,12,W
26/01/21,Inferno,16,13,W
25/01/21,Inferno,16,6,W
25/01/21,Overpass,16,5,W
13/12/20,Dust2,19,15,W
13/12/20,Train,16,10,W
13/12/20,Vertigo,16,9,W
13/12/20,Inferno,7,16,L
12/12/20,Mirage,16,10,W
12/12/20,Vertigo,16,14,W
12/12/20,Train,6,16,L
11/12/20,Inferno,16,12,W
11/12/20,Mirage,22,20,W
11/12/20,Train,12,16,L
11/12/20,Dust2,16,13,W
11/12/20,Mirage,12,16,L
10/12/20,Vertigo,16,5,W
10/12/20,Dust2,16,6,W
06/12/20,Inferno,16,12,W
06/12/20,Train,16,9,W
06/12/20,Mirage,10,16,L
05/12/20,Train,16,5,W
05/12/20,Overpass,16,14,W
05/12/20,Vertigo,10,16,L
03/12/20,Overpass,16,11,W
03/12/20,Vertigo,6,16,L
03/12/20,Mirage,16,9,W
30/11/20,Train,19,17,W
30/11/20,Inferno,16,10,W
30/11/20,Overpass,6,16,L
27/11/20,Train,9,16,L
27/11/20,Mirage,16,13,W
27/11/20,Inferno,6,16,L
24/11/20,Inferno,16,8,W
24/11/20,Train,16,10,W
24/11/20,Mirage,9,16,L
21/11/20,Dust2,9,16,L
21/11/20,Inferno,9,16,L
21/11/20,Mirage,16,12,W
15/11/20,Vertigo,16,6,W
15/11/20,Inferno,16,13,W
15/11/20,Train,8,16,L
12/11/20,Overpass,16,14,W
12/11/20,Inferno,16,5,W
08/11/20,Mirage,11,16,L
08/11/20,Dust2,14,16,L
08/11/20,Vertigo,16,13,W
07/11/20,Overpass,16,4,W
07/11/20,Inferno,16,13,W
05/11/20,Mirage,16,13,W
05/11/20,Dust2,16,11,W
02/11/20,Overpass,13,16,L
02/11/20,Dust2,11,16,L
01/11/20,Mirage,16,7,W
01/11/20,Dust2,16,14,W
28/10/20,Mirage,16,10,W
28/10/20,Dust2,16,6,W
27/10/20,Inferno,16,5,W
27/10/20,Train,16,2,W
26/10/20,Train,16,11,W
26/10/20,Vertigo,16,7,W
26/10/20,Dust2,9,16,L
25/10/20,Inferno,16,13,W
25/10/20,Dust2,16,5,W
25/10/20,Mirage,16,12,W
24/10/20,Mirage,16,14,W
24/10/20,Inferno,16,11,W
21/10/20,Train,16,12,W
21/10/20,Dust2,16,10,W
21/10/20,Mirage,12,16,L
20/10/20,Dust2,16,10,W
20/10/20,Inferno,16,14,W
19/10/20,Dust2,16,9,W
19/10/20,Inferno,16,7,W
17/10/20,Overpass,16,13,W
17/10/20,Inferno,16,11,W
14/10/20,Dust2,16,6,W
14/10/20,Vertigo,16,2,W
14/10/20,Inferno,16,8,W
14/10/20,Mirage,16,11,W
14/10/20,Dust2,16,10,W
14/10/20,Train,16,10,W
13/10/20,Inferno,19,15,W
13/10/20,Dust2,16,10,W
13/10/20,Dust2,16,10,W
13/10/20,Train,16,14,W
13/10/20,Inferno,14,16,L
12/10/20,Vertigo,16,6,W
12/10/20,Inferno,16,7,W
11/10/20,Mirage,16,8,W
11/10/20,Inferno,23,25,L
11/10/20,Overpass,16,6,W
10/10/20,Dust2,16,11,W
10/10/20,Inferno,16,14,W
09/10/20,Inferno,16,6,W
09/10/20,Dust2,16,10,W
09/10/20,Vertigo,12,16,L
09/10/20,Train,16,6,W
09/10/20,Dust2,16,3,W
09/10/20,Inferno,8,16,L
16/09/20,Overpass,13,16,L
16/09/20,Dust2,14,16,L
16/09/20,Vertigo,16,10,W
15/09/20,Overpass,16,9,W
15/09/20,Dust2,16,4,W
08/09/20,Vertigo,10,16,L
08/09/20,Inferno,14,16,L
28/06/20,Dust2,14,16,L
28/06/20,Train,13,16,L
27/06/20,Train,4,16,L
27/06/20,Overpass,12,16,L
27/06/20,Dust2,19,17,W
26/06/20,Inferno,16,10,W
26/06/20,Mirage,16,9,W
26/06/20,Dust2,13,16,L
24/06/20,Overpass,16,8,W
24/06/20,Dust2,16,5,W
24/06/20,Vertigo,10,16,L
23/06/20,Inferno,16,14,W
23/06/20,Overpass,11,16,L
23/06/20,Dust2,16,10,W
17/06/20,Train,19,22,L
17/06/20,Overpass,16,5,W
17/06/20,Dust2,14,16,L
16/06/20,Train,16,14,W
16/06/20,Overpass,10,16,L
16/06/20,Dust2,16,14,W
15/06/20,Train,16,13,W
15/06/20,Mirage,6,16,L
15/06/20,Dust2,16,6,W
13/06/20,Dust2,16,10,W
13/06/20,Train,7,16,L
13/06/20,Overpass,16,10,W
12/06/20,Mirage,13,16,L
12/06/20,Vertigo,16,12,W
12/06/20,Dust2,9,16,L
11/06/20,Dust2,16,6,W
11/06/20,Train,16,10,W
04/06/20,Dust2,16,14,W
03/06/20,Vertigo,8,16,L
02/06/20,Overpass,7,16,L
02/06/20,Train,7,16,L
30/05/20,Train,16,9,W
30/05/20,Mirage,5,16,L
30/05/20,Dust2,16,12,W
29/05/20,Mirage,16,13,W
29/05/20,Dust2,19,16,W
27/05/20,Dust2,16,12,W
27/05/20,Mirage,22,18,W
25/05/20,Dust2,16,14,W
25/05/20,Overpass,16,9,W
17/05/20,Dust2,3,16,L
17/05/20,Overpass,10,16,L
17/05/20,Inferno,16,14,W
15/05/20,Overpass,4,16,L
15/05/20,Mirage,16,3,W
15/05/20,Inferno,13,16,L
13/05/20,Vertigo,16,6,W
13/05/20,Inferno,19,17,W
13/05/20,Mirage,10,16,L
10/05/20,Inferno,16,11,W
10/05/20,Dust2,16,10,W
08/05/20,Train,9,16,L
08/05/20,Inferno,16,13,W
08/05/20,Overpass,13,16,L
06/05/20,Inferno,16,8,W
06/05/20,Mirage,16,2,W
05/05/20,Vertigo,14,16,L
05/05/20,Inferno,16,8,W
05/05/20,Mirage,12,16,L
05/05/20,Mirage,8,16,L
05/05/20,Vertigo,12,16,L
05/05/20,Vertigo,22,19,W
03/05/20,Train,16,14,W
03/05/20,Inferno,16,13,W
01/05/20,Vertigo,12,16,L
01/05/20,Train,17,19,L
19/04/20,Train,14,16,L
19/04/20,Inferno,16,11,W
19/04/20,Overpass,10,16,L
18/04/20,Dust2,16,3,W
18/04/20,Train,16,5,W
18/04/20,Train,8,16,L
18/04/20,Overpass,13,16,L
18/04/20,Dust2,16,7,W
14/04/20,Inferno,16,7,W
14/04/20,Overpass,16,14,W
14/04/20,Train,16,13,W
11/04/20,Mirage,19,22,L
11/04/20,Overpass,16,19,L
10/04/20,Train,16,10,W
10/04/20,Vertigo,14,16,L
10/04/20,Dust2,16,4,W
10/04/20,Mirage,16,12,W
10/04/20,Vertigo,16,12,W
10/04/20,Overpass,11,16,L
03/04/20,Vertigo,16,4,W
03/04/20,Inferno,16,8,W
02/04/20,Inferno,16,13,W
02/04/20,Overpass,16,10,W
02/04/20,Dust2,17,19,L
01/04/20,Dust2,8,16,L
01/04/20,Mirage,6,16,L
31/03/20,Train,12,16,L
31/03/20,Vertigo,12,16,L
30/03/20,Mirage,13,16,L
30/03/20,Overpass,11,16,L
26/02/20,Dust2,13,16,L
26/02/20,Vertigo,16,7,W
26/02/20,Overpass,14,16,L
25/02/20,Mirage,9,16,L
25/02/20,Vertigo,16,19,L
04/02/20,Vertigo,13,16,L
04/02/20,Dust2,9,16,L
02/02/20,Train,14,16,L
02/02/20,Vertigo,9,16,L
01/02/20,Vertigo,16,14,W
01/02/20,Overpass,16,8,W
25/01/20,Dust2,7,16,L
25/01/20,Overpass,4,16,L
24/01/20,Inferno,8,16,L
19/12/19,Vertigo,10,16,L
19/12/19,Inferno,16,13,W
19/12/19,Train,3,16,L
18/12/19,Dust2,19,22,L
18/12/19,Mirage,11,16,L
18/12/19,Inferno,16,11,W
15/12/19,Train,12,16,L
15/12/19,Nuke,7,16,L
15/12/19,Vertigo,16,12,W
14/12/19,Inferno,3,16,L
14/12/19,Train,16,14,W
14/12/19,Vertigo,2,16,L
14/12/19,Train,8,16,L
13/12/19,Train,17,19,L
13/12/19,Mirage,19,15,W
12/12/19,Nuke,16,5,W
12/12/19,Mirage,9,16,L
12/12/19,Vertigo,16,11,W
12/12/19,Mirage,6,16,L
10/12/19,Overpass,16,3,W
10/12/19,Nuke,16,7,W
09/12/19,Overpass,16,9,W
09/12/19,Train,16,10,W
09/12/19,Inferno,9,16,L
06/12/19,Mirage,14,16,L
06/12/19,Nuke,19,15,W
06/12/19,Overpass,13,16,L
05/12/19,Mirage,13,16,L
05/12/19,Vertigo,3,16,L
27/11/19,Nuke,16,12,W
27/11/19,Train,14,16,L
27/11/19,Mirage,16,14,W
26/11/19,Vertigo,12,16,L
26/11/19,Nuke,12,16,L
25/11/19,Overpass,16,9,W
25/11/19,Train,16,8,W
17/11/19,Vertigo,12,16,L
17/11/19,Nuke,13,16,L
17/11/19,Dust2,16,8,W
17/11/19,Train,16,11,W
16/11/19,Train,16,13,W
16/11/19,Nuke,16,12,W
15/11/19,Mirage,10,16,L
08/11/19,Inferno,13,16,L
07/11/19,Nuke,16,3,W
07/11/19,Inferno,16,11,W
07/11/19,Train,7,16,L
07/11/19,Inferno,16,19,L
05/11/19,Overpass,21,25,L
05/11/19,Nuke,12,16,L
05/11/19,Train,16,14,W
05/11/19,Dust2,10,16,L
03/11/19,Mirage,10,16,L
03/11/19,Train,25,23,W
03/11/19,Overpass,6,16,L
03/11/19,Nuke,16,11,W
03/11/19,Overpass,22,19,W
31/10/19,Mirage,7,16,L
31/10/19,Overpass,8,16,L
31/10/19,Nuke,19,17,W
31/10/19,Inferno,13,16,L
31/10/19,Mirage,19,15,W
30/10/19,Nuke,16,11,W
30/10/19,Train,13,16,L
30/10/19,Inferno,19,17,W
30/10/19,Inferno,17,19,L
30/10/19,Overpass,11,16,L
29/10/19,Train,16,10,W
29/10/19,Mirage,3,16,L
29/10/19,Inferno,16,14,W
29/10/19,Train,11,16,L
28/10/19,Mirage,16,6,W
28/10/19,Overpass,16,13,W
27/10/19,Train,13,16,L
27/10/19,Inferno,8,16,L
24/10/19,Overpass,13,16,L
23/10/19,Train,8,16,L
21/10/19,Dust2,6,16,L
21/10/19,Train,14,16,L
17/10/19,Mirage,13,16,L
17/10/19,Inferno,16,13,W
16/10/19,Train,12,16,L
16/10/19,Inferno,9,16,L
16/10/19,Nuke,16,9,W
15/10/19,Nuke,5,16,L
15/10/19,Train,7,16,L
14/10/19,Train,9,16,L
14/10/19,Overpass,7,16,L
13/10/19,Nuke,5,16,L
13/10/19,Train,16,11,W
13/10/19,Vertigo,13,16,L
11/10/19,Inferno,14,16,L
11/10/19,Dust2,8,16,L
11/10/19,Nuke,16,13,W
11/10/19,Inferno,19,15,W
11/10/19,Mirage,10,16,L
11/10/19,Train,16,4,W
09/10/19,Nuke,16,11,W
09/10/19,Mirage,11,16,L
09/10/19,Inferno,16,11,W
09/10/19,Nuke,11,16,L
09/10/19,Train,16,12,W
03/10/19,Mirage,26,28,L
03/10/19,Dust2,14,16,L
02/10/19,Train,3,16,L
02/10/19,Inferno,7,16,L
01/10/19,Mirage,16,11,W
