03/12/21,Nuke,13,16,L
03/12/21,Overpass,11,16,L
02/12/21,Ancient,17,19,L
12/11/21,Mirage,10,16,L
12/11/21,Nuke,8,16,L
12/11/21,Ancient,16,7,W
11/11/21,Nuke,9,16,L
11/11/21,Overpass,14,16,L
10/11/21,Nuke,16,10,W
10/11/21,Ancient,16,13,W
31/10/21,Vertigo,10,16,L
31/10/21,Mirage,6,16,L
30/10/21,Dust2,8,16,L
30/10/21,Overpass,7,16,L
28/10/21,Nuke,16,10,W
28/10/21,Mirage,16,8,W
28/10/21,Dust2,10,16,L
27/10/21,Nuke,16,11,W
26/10/21,Dust2,12,16,L
26/10/21,Nuke,16,10,W
19/10/21,Dust2,19,16,W
19/10/21,Vertigo,16,12,W
19/10/21,Nuke,16,12,W
19/10/21,Overpass,16,3,W
18/10/21,Mirage,16,5,W
18/10/21,Overpass,16,11,W
18/10/21,Overpass,10,16,L
18/10/21,Ancient,14,16,L
18/10/21,Nuke,16,9,W
14/10/21,Ancient,1,16,L
14/10/21,Dust2,16,14,W
14/10/21,Vertigo,11,16,L
10/10/21,Nuke,6,16,L
10/10/21,Ancient,14,16,L
10/10/21,Mirage,16,7,W
10/10/21,Overpass,8,16,L
09/10/21,Ancient,16,7,W
09/10/21,Nuke,16,4,W
08/10/21,Dust2,22,18,W
08/10/21,Nuke,7,16,L
08/10/21,Mirage,16,8,W
03/10/21,Ancient,16,10,W
02/10/21,Mirage,16,8,W
01/10/21,Mirage,16,11,W
30/09/21,Mirage,25,28,L
29/09/21,Overpass,16,14,W
14/09/21,Mirage,16,4,W
14/09/21,Overpass,16,7,W
14/09/21,Vertigo,9,16,L
10/09/21,Nuke,5,16,L
10/09/21,Ancient,2,16,L
08/09/21,Mirage,16,11,W
08/09/21,Nuke,16,5,W
03/09/21,Nuke,8,16,L
03/09/21,Nuke,12,16,L
26/08/21,Vertigo,8,16,L
26/08/21,Ancient,16,13,W
26/08/21,Dust2,16,19,L
25/08/21,Nuke,16,9,W
25/08/21,Vertigo,16,14,W
25/08/21,Ancient,14,16,L
24/08/21,Nuke,16,8,W
24/08/21,Overpass,16,4,W
22/08/21,Nuke,16,8,W
22/08/21,Mirage,16,3,W
22/08/21,Nuke,16,13,W
22/08/21,Mirage,16,12,W
20/08/21,Nuke,16,11,W
20/08/21,Overpass,16,4,W
19/08/21,Nuke,14,16,L
19/08/21,Overpass,14,16,L
19/08/21,Mirage,16,5,W
18/08/21,Dust2,16,5,W
18/08/21,Nuke,16,11,W
17/08/21,Nuke,16,11,W
17/08/21,Ancient,16,9,W
16/08/21,Overpass,8,16,L
16/08/21,Mirage,14,16,L
14/07/21,Overpass,13,16,L
14/07/21,Nuke,16,2,W
14/07/21,Dust2,12,16,L
11/07/21,Overpass,16,11,W
11/07/21,Inferno,19,15,W
08/07/21,Mirage,13,16,L
08/07/21,Nuke,19,22,L
08/07/21,Vertigo,16,11,W
05/07/21,Nuke,16,12,W
05/07/21,Overpass,16,8,W
03/07/21,Vertigo,12,16,L
03/07/21,Mirage,16,14,W
03/07/21,Overpass,14,16,L
02/07/21,Ancient,16,13,W
02/07/21,Nuke,16,9,W
26/06/21,Vertigo,11,16,L
26/06/21,Ancient,9,16,L
26/06/21,Mirage,16,8,W
22/06/21,Ancient,16,11,W
22/06/21,Overpass,16,14,W
22/06/21,Nuke,13,16,L
22/06/21,Overpass,16,12,W
22/06/21,Ancient,16,7,W
20/06/21,Dust2,16,11,W
20/06/21,Vertigo,16,1,W
20/06/21,Overpass,11,16,L
20/06/21,Vertigo,19,15,W
20/06/21,Nuke,16,10,W
19/06/21,Nuke,16,10,W
19/06/21,Dust2,16,13,W
17/06/21,Mirage,16,14,W
17/06/21,Vertigo,16,4,W
14/06/21,Nuke,16,5,W
14/06/21,Dust2,0,16,L
14/06/21,Vertigo,16,7,W
13/06/21,Nuke,16,13,W
13/06/21,Dust2,16,12,W
04/06/21,Nuke,11,16,L
04/06/21,Train,16,9,W
04/06/21,Inferno,6,16,L
03/06/21,Nuke,16,4,W
03/06/21,Mirage,16,2,W
03/06/21,Inferno,8,16,L
31/05/21,Inferno,16,13,W
31/05/21,Overpass,11,16,L
31/05/21,Vertigo,16,8,W
29/05/21,Vertigo,16,8,W
29/05/21,Dust2,16,10,W
14/05/21,Train,16,6,W
14/05/21,Overpass,16,6,W
13/05/21,Train,16,11,W
13/05/21,Nuke,16,8,W
12/05/21,Inferno,16,8,W
12/05/21,Train,13,16,L
12/05/21,Overpass,19,16,W
04/05/21,Overpass,4,16,L
04/05/21,Nuke,7,16,L
02/05/21,Mirage,6,16,L
02/05/21,Overpass,16,12,W
02/05/21,Dust2,13,16,L
02/05/21,Train,16,5,W
02/05/21,Inferno,16,11,W
01/05/21,Train,16,9,W
01/05/21,Dust2,16,13,W
27/04/21,Nuke,14,16,L
27/04/21,Train,10,16,L
27/04/21,Dust2,16,9,W
27/04/21,Inferno,12,16,L
27/04/21,Train,14,16,L
26/04/21,Train,8,16,L
